Date,Close,High,Low,Open,Volume
2015-01-02,42.0914192199707,42.41721545487748,41.803955107485905,41.803955107485905,5086100
2015-01-05,41.299285888671875,42.22556333785624,40.80739929487403,41.84227628556475,8007400
2015-01-06,41.094871520996094,42.00198547485715,40.69241835427182,41.91894147866198,5483700
2015-01-07,42.75580596923828,42.832465376458394,41.19071417681872,41.248205076912086,8283300
2015-01-08,43.202964782714844,43.62458412514551,43.06881450296726,43.541540106376424,7949000
2015-01-09,42.02116394042969,42.92827821467229,41.593159935876564,42.60248674039187,8779900
2015-01-12,42.00839614868164,42.75580711245361,41.72092701924151,42.378904442413194,6159800
2015-01-13,40.79838943481445,42.5232623988271,40.48945729344755,42.29800014632241,13908400
2015-01-14,40.99791717529297,41.23605195367092,39.81367584162232,40.30281788034122,9448300
2015-01-15,40.476600646972656,41.26180501457434,40.46372816248365,41.191007577472504,6149100
2015-01-16,41.538551330566406,41.59004126113139,40.315692486573305,40.51521228475008,8106000
2015-01-20,40.83701705932617,42.0212584575435,40.3864899867655,41.87322613448819,9065300
2015-01-21,40.35430145263672,40.83700840193818,40.08398428433716,40.61174368582613,7979500
2015-01-22,40.53451156616211,40.83700870898798,39.82654235059995,40.67610639134435,8941700
2015-01-23,40.18052673339844,40.972165837151536,40.129036813557015,40.972165837151536,6881100
2015-01-26,40.43798065185547,40.57313803952589,39.69782884383642,40.071121027189236,8181100
2015-01-27,40.611751556396484,40.86919629465327,40.03250457808119,40.116174486290895,6532300
2015-01-28,39.80724334716797,40.90781736836381,39.70426593377145,40.83058246693502,6910100
2015-01-29,40.6246223449707,40.79196215441282,39.63990080427049,39.98101298133921,8485600
2015-01-30,38.84181594848633,40.34142662901137,38.69378612058815,39.961697086081486,17582500
2015-02-02,39.06709289550781,39.57554493449504,37.74769405492555,39.57554493449504,11491100
2015-02-03,39.67850875854492,39.74930370926278,38.603680101696725,39.64632633392173,10721800
2015-02-04,36.627811431884766,37.94077521777741,36.460474065529844,37.94077521777741,31250600
2015-02-05,37.322914123535156,37.49668651931269,36.13867260440049,37.03972438634898,18964700
2015-02-06,36.621360778808594,37.21991747102159,36.48620099447011,37.14268260706417,13890900
2015-02-09,35.70744323730469,36.2673826340803,35.51436094067599,35.82972811896212,22522000
2015-02-10,36.61492919921875,36.69216162041899,35.78467269199939,35.99706491926805,18917000
2015-02-11,36.48621368408203,37.2199304158143,36.209461463250754,36.91743323137665,14681600
2015-02-12,36.71792221069336,37.05903692196404,36.14511013718421,36.94318701325708,11940900
2015-02-13,37.36153030395508,37.393710287334294,36.621380865531634,36.91100317111995,11303200
2015-02-17,37.792728424072266,37.972938192550735,37.26496914052192,37.94075822749015,12789700
2015-02-18,38.127418518066406,38.28188338532026,37.5288616333144,38.069493579052505,10781700
2015-02-19,37.97295379638672,38.024443725781055,37.747691493223904,37.921463866992376,8665500
2015-02-20,39.45325469970703,39.4789996642774,38.11454845932226,38.36555572594597,15534000
2015-02-23,38.983421325683594,39.83942300977087,38.771031499480564,39.60772323196755,11582700
2015-02-24,39.17650604248047,39.45325829892192,38.951243719877056,39.163633559020965,7900700
2015-02-25,39.015594482421875,39.32452664708066,38.751714771660744,39.32452664708066,9983900
2015-02-26,38.95124053955078,39.137887851711305,38.790338192207216,38.84182566666617,7328200
2015-02-27,38.9383659362793,39.25373560017238,38.85469603276891,38.95767343125291,8649100
2015-03-02,38.91261672973633,39.09926401137822,38.65517448918591,38.93836169034374,6150900
2015-03-03,38.37199020385742,38.9061871629483,38.25614032008289,38.84182475242083,7421000
2015-03-04,38.79033660888672,38.88687654024736,37.992259918361064,38.178907222903135,8536000
2015-03-05,36.59562683105469,38.28188258518426,36.4604694612388,36.820889114081155,47051800
2015-03-06,35.81043243408203,36.943186536790506,35.681710042159416,36.653561768758486,22853000
2015-03-09,35.74605178833008,36.06141888818153,35.565839561812396,35.99705895703707,14779900
2015-03-10,35.93915557861328,36.23521536761234,35.2569286057596,35.54011836495475,17907700
2015-03-11,36.44115447998047,36.60849425727184,35.82329019884557,36.16440231037693,14629000
2015-03-12,37.3293342590332,37.91501854316624,36.460462805763356,36.544130235515006,18227800
2015-03-13,37.3293342590332,37.8892735854699,36.91098728957777,37.40656667694792,10114500
2015-03-16,38.050174713134766,38.4234692226796,37.54172531779415,37.625392744961744,12098700
2015-03-17,38.44279479980469,38.73241956327391,37.77987780633376,37.792750290840765,10983600
2015-03-18,38.54576873779297,38.88688095329286,38.1338590914893,38.4620988236453,11889200
2015-03-19,39.38246154785156,39.56910887847615,38.610132168339874,38.674492131574105,14110500
2015-03-20,38.87400817871094,39.730007391614855,38.82251824897311,39.58197752638109,13313100
2015-03-23,38.925506591796875,39.38246879834434,38.37200196744894,38.648754279622906,7926400
2015-03-24,38.3784294128418,39.14432371903777,38.26257952381383,39.034911298941935,7970000
2015-03-25,37.47093963623047,38.67448851337395,37.46450216740417,38.668053499722646,11619200
2015-03-26,36.8595085144043,37.38726799566138,36.8273285372886,37.31647057290191,10853900
2015-03-27,37.10408401489258,37.36152630957814,36.88525671406355,37.09121153188204,6830100
2015-03-30,37.48379898071289,37.54815891536789,37.19417436441714,37.28427925500379,5781900
2015-03-31,37.67689514160156,37.850669975497205,37.14269815719923,37.33578048758048,12313600
2015-04-01,36.75009536743164,37.64471448627263,36.25451829525155,37.63827701744302,14903300
2015-04-02,36.69216537475586,37.20705478257259,36.62137041359698,36.96891757214622,8787000
2015-04-06,37.07832717895508,37.258536973061766,36.479770414044374,36.56344029924004,10280100
2015-04-07,37.59965896606445,37.81205124088018,37.19418682261162,37.49024654946844,10171500
2015-04-08,37.85066223144531,37.960074629378624,37.29715786380152,37.651142472939554,11075800
2015-04-09,38.822505950927734,38.893303354302816,38.005121989079974,38.10166434916857,12698000
2015-04-10,39.90378952026367,40.11618183651702,38.82252534975217,38.93837525767665,17894700
2015-04-13,39.715579986572266,40.33856887466225,39.6247277498347,40.111438282818334,11400900
2015-04-14,40.05304718017578,40.11145256394976,39.26781869265032,39.84538414354355,13071400
2015-04-15,40.25419998168945,40.68899595732114,40.215264728270554,40.29962609436982,11534200
2015-04-16,40.61762237548828,40.82528536850562,40.00761264294214,40.10495327842881,9815600
2015-04-17,40.42293930053711,40.747413041959554,40.1503800704624,40.31261694117362,9905600
2015-04-20,41.234130859375,41.53264615951726,40.75390854891859,40.82529318059144,12779200
2015-04-21,41.279544830322266,41.68837991310664,41.05890261358907,41.46124931155976,8457300
2015-04-22,41.870086669921875,42.00636998933258,41.24710019689747,41.273056213100716,13874300
2015-04-23,41.69486999511719,42.38275264726828,40.708469660814075,42.350308248267694,18405300
2015-04-24,42.87596893310547,43.070655198981335,41.62349983203352,41.73381973886038,14859500
2015-04-27,42.1945686340332,43.25884719905961,42.090739597858075,42.843516201128054,18141700
2015-04-28,43.14850616455078,43.14850616455078,41.66241619921631,41.92199611889954,13084900
2015-04-29,42.590415954589844,42.94733900397241,42.51254543550691,42.63584207441347,9864300
2015-04-30,41.96092987060547,42.778599807881896,41.740285239938046,42.43465857141372,10298600
2015-05-01,41.740291595458984,42.50604963424099,41.45475566468204,42.239978855434245,9870800
2015-05-04,41.97392272949219,42.4671241950128,41.539129111070366,41.74030124324959,8493500
2015-05-05,41.44178771972656,42.116693713426464,41.389870731501226,41.6624274930695,7635900
2015-05-06,41.49369430541992,41.876573356052354,41.143264603998304,41.60401664655356,8476300
2015-05-07,41.98689651489258,42.05828112789497,41.266566950916214,41.266566950916214,8638200
2015-05-08,42.337337493896484,42.700751494793614,42.11669769967052,42.24648523144144,7541100
2015-05-11,42.311370849609375,42.700743272096325,42.233500325972805,42.304884940023676,7978700
2015-05-12,42.05828857421875,42.356803849136575,41.915519322937,42.01935330607893,5927000
2015-05-13,42.37627410888672,42.38925088052895,41.94147551718545,42.16861110507517,8519200
2015-05-14,42.811065673828125,43.00574694548182,42.14265056743878,42.73968105556554,5868900
2015-05-15,42.824039459228516,43.1679808044731,42.77212742771919,42.78510419782753,6786400
2015-05-18,42.57744598388672,42.7721322148331,42.27243986590642,42.694256732239246,7858100
2015-05-19,42.65532302856445,42.90841216741724,42.44116915689619,42.64234130545181,7674600
2015-05-20,42.7591438293457,42.960315939186984,42.43467012904648,42.77861145919154,9956000
2015-05-21,42.60340118408203,42.707230201769484,42.097222964049855,42.47360872312753,10553400
2015-05-22,42.493072509765625,42.74616156739379,42.38274770302185,42.493072509765625,14041500
2015-05-26,42.89542770385742,43.479481429695475,42.60989417761823,42.648829442315304,21034300
2015-05-27,43.726070404052734,44.121928681316085,43.200424637981044,43.31723535833868,40778800
2015-05-28,43.78448486328125,43.82342012559863,43.23936643545755,43.752035510632716,12891500
2015-05-29,43.21340560913086,43.81692689782792,43.083618107700104,43.62224564568179,9451000
2015-06-01,43.434059143066406,43.64821301998251,42.99926547859564,43.34969774507377,12426700
2015-06-02,43.232879638671875,43.62873796769602,43.04468428953942,43.28479167033781,11133200
2015-06-03,43.48596954345703,43.67416489606363,43.232880436763075,43.414584928638114,20804000
2015-06-04,43.752037048339844,44.04406637921208,43.167983337671636,43.18745592059079,10539000
2015-06-05,43.73904800415039,43.97266942286274,43.23286991396525,43.4664913326776,8908900
2015-06-08,43.992149353027344,44.2582152397621,43.82342162541734,44.03757547764431,10276700
2015-06-09,43.91427230834961,44.18034313667061,43.81044329196108,43.81692920162056,8132800
2015-06-10,44.2841796875,44.413972168913446,43.82991838024523,43.9077938690933,7349300
2015-06-11,44.154380798339844,44.563215869695306,43.90129171353756,44.563215869695306,7552200
2015-06-12,43.511924743652344,44.082996667926324,43.21340458549645,44.05703817803991,8249900
2015-06-15,43.42108154296875,43.51193380094483,42.895430677733714,43.25884466071478,7028400
2015-06-16,43.33021926879883,43.739059332976275,43.23288111168624,43.29777486678668,5200700
2015-06-17,43.97916030883789,44.12192951988569,43.40159755583573,43.460005392662296,7377100
2015-06-18,44.764404296875,44.82280720001387,43.992155125970555,43.992155125970555,9079000
2015-06-19,45.08887481689453,45.26408846473596,44.4529040836475,44.4529040836475,9979500
2015-06-22,45.50419235229492,45.81568432403878,45.251103268599685,45.32897378599784,10124900
2015-06-23,45.439292907714844,45.74429896538977,45.147268570110434,45.43280699875513,8720000
2015-06-24,44.9201545715332,45.91304362741662,44.79685294069786,45.763783497927655,9308200
2015-06-25,45.309513092041016,45.67292209839332,44.9655717180181,45.21216997931768,6191200
2015-06-26,45.7248420715332,45.81569432905468,45.21866379360589,45.393877447089686,9669500
2015-06-29,43.59628677368164,45.43929502346497,43.53139302353413,44.95258447074498,12057200
2015-06-30,43.60276412963867,44.27117895618466,43.258822904412035,44.12840977943227,11459600
2015-07-01,44.45938491821289,44.517787803963095,43.92075742238674,44.06352663343227,7694900
2015-07-02,44.26469421386719,44.71246942990032,43.992137539357856,44.56970023342164,6245700
2015-07-06,44.27119445800781,44.777372661135445,43.797460655728166,43.82341914705214,17029100
2015-07-07,44.4918327331543,44.64109281555158,43.687139333083024,44.40098049206927,7821600
2015-07-08,43.90778350830078,44.41396168867953,43.855866527986095,43.99214488800532,5027200
2015-07-09,44.10895919799805,44.72545729827282,43.99863931918276,44.43992378552007,6516800
2015-07-10,44.92661666870117,45.10183023358201,44.472350659732804,44.73842138726667,6891400
2015-07-13,45.482337951660156,45.567325432451874,45.2208314882275,45.3842724043953,5507000
2015-07-14,45.6326904296875,46.1033959200466,45.371184054275176,45.573849126005584,6628300
2015-07-15,45.600013732910156,45.78960578639551,45.31235613619849,45.639237955072396,16761400
2015-07-16,45.75691223144531,45.95958233590341,45.65231265079434,45.85497776743209,6843800
2015-07-17,45.75691223144531,45.84843873494754,45.5673201919563,45.75691223144531,6141200
2015-07-20,46.286476135253906,46.48914130445378,45.671936605652135,45.76346313289219,9633000
2015-07-21,46.11648941040039,46.80947729743597,45.90728523764507,46.29300340486045,5028500
2015-07-22,46.12956237792969,46.18840370115527,45.78306843524638,45.93343627209318,5701700
2015-07-23,46.10341262817383,46.37145813176291,45.854984224800894,45.92689862879694,5636600
2015-07-24,44.50822448730469,45.122758843718806,44.0309748925189,44.14865253316333,13495200
2015-07-27,45.33197021484375,46.391069149579224,44.756659984270684,44.756659984270684,12841500
2015-07-28,46.567596435546875,46.70488623137285,45.162003305202134,45.436582896854084,10098300
2015-07-29,46.26683807373047,46.75062662749532,46.24722596789502,46.60679786760952,6793300
2015-07-30,45.86805725097656,46.338762860194116,45.286203049545264,46.325689782641064,6820400
2015-07-31,45.77000427246094,46.01189368222712,45.586951209560524,46.01189368222712,6181300
2015-08-03,45.58694076538086,46.27992862697196,45.29274413498825,45.887671440935875,9872300
2015-08-04,45.73075485229492,46.01841238853826,45.54770187025631,45.78959616099,5410900
2015-08-05,45.95957565307617,46.181852847026626,45.796134779470385,45.82881996149977,10090200
2015-08-06,45.266597747802734,46.27339445671628,44.978945107985474,46.005353930088695,6172200
