Date,Close,High,Low,Open,Volume
2015-01-02,22.853515625,22.980902723239527,22.50192159933925,22.563068943181403,2420431
2015-01-05,23.08281898498535,23.14906088521263,22.71084244656309,22.715939126581866,4333806
2015-01-06,23.521032333374023,23.658610662269282,23.18472619448365,23.200011964042726,5526673
2015-01-07,24.020404815673828,24.11212373553484,23.490467350119538,23.64333363941365,4284616
2015-01-08,23.699384689331055,24.290469533340776,23.571997535833944,24.117220784924488,6525743
2015-01-09,23.724855422973633,23.908293200513153,23.408931723239697,23.724855422973633,3780634
2015-01-12,24.101924896240234,24.168166791730165,23.77071541879059,23.821669409605637,2922656
2015-01-13,24.056068420410156,24.326132715362434,23.96944406418562,24.17326645547069,3261719
2015-01-14,24.326139450073242,24.356713137373582,23.831870174439725,23.92359123634076,3960815
2015-01-15,24.540149688720703,24.657347750000596,24.147792724935208,24.35671184324277,4163506
2015-01-16,24.56562614440918,24.728683649250776,24.361803729785063,24.560529463542128,3796225
2015-01-20,24.54523468017578,25.27899211549266,24.438227898417807,25.253515123374168,4838008
2015-01-21,24.193645477294922,24.484090049330373,24.005108885018803,24.484090049330373,4657057
2015-01-22,24.47389793395996,24.519759511185978,24.122306025716853,24.331222925770177,4440641
2015-01-23,24.535049438476562,24.682821151083193,24.39746895205964,24.565623117045682,3895814
2015-01-26,24.504474639892578,24.53504831706428,24.234410359641394,24.41275574266559,2952522
2015-01-27,24.438236236572266,24.58600796356865,24.387280100661716,24.417853782208045,2201161
2015-01-28,24.39747428894043,24.769450924801248,24.382188513456253,24.51976902996854,3339896
2015-01-29,24.433137893676758,24.57071623782554,24.280271643986055,24.443329119275344,3135668
2015-01-30,24.09682846069336,24.606383268889534,24.06115810877529,24.550330468529083,7111526
2015-02-02,24.040782928466797,24.09173692616605,23.515940104716133,24.08154569976855,3466276
2015-02-03,23.85224151611328,24.101923311266678,23.58217727225906,24.02549019578249,3480660
2015-02-04,23.11338233947754,23.71465804281367,23.082810807348043,23.704466820674718,6210508
2015-02-05,23.322364807128906,23.33784337875129,22.961177244262682,23.198529750525854,4063808
2015-02-06,22.610313415527344,23.368806782228148,22.507117877125037,23.368806782228148,5054204
2015-02-09,22.51743507385254,22.775424970980083,22.50195434007585,22.61031083168018,3146648
2015-02-10,22.02210235595703,22.238815434620598,21.439042727198117,22.19237537404335,9631327
2015-02-11,21.97565269470215,22.33167928091642,21.826017142149762,22.125286086046618,4245856
2015-02-12,22.016939163208008,22.161415975185996,21.887945251469517,22.011780357670364,3537207
2015-02-13,22.1201229095459,22.135601477587617,21.820854024815237,22.037564783436753,3610004
2015-02-17,22.176889419555664,22.49163915955121,22.05305434201986,22.207848729241704,3738361
2015-02-18,22.47100067138672,22.47100067138672,21.970497211060096,22.218169538930947,3102179
2015-02-19,22.166566848754883,22.470996780388166,22.114968005798037,22.44003747461406,3073522
2015-02-20,22.424556732177734,22.470996771424414,22.16140803622298,22.21816568284883,5053655
2015-02-23,22.563875198364258,22.569036163872823,22.316205045369884,22.3884412728231,3874403
2015-02-24,21.7537784576416,22.372955810708532,21.697018660563817,22.326517941470044,5826866
2015-02-25,21.826021194458008,22.047893001623304,21.60414938729271,22.016933692463613,3703993
2015-02-26,21.557706832885742,21.836336232530982,21.490629424845366,21.836336232530982,3362735
2015-02-27,21.85698127746582,21.872459851989525,21.444196957680255,21.614469922274598,2812198
2015-03-02,21.764108657836914,22.104654636312983,21.722829571521498,21.877623983995605,3142037
2015-03-03,21.78473663330078,21.846655236037922,21.557706079013485,21.707339460483244,2435035
2015-03-04,21.557706832885742,21.877615302465937,21.500949192329106,21.77441762762855,2168989
2015-03-05,21.640268325805664,22.05821361237604,21.624789751239813,21.655749061579915,3407753
2015-03-06,20.8146915435791,21.31519484728254,20.732135567595478,21.31519484728254,4671551
2015-03-09,20.969491958618164,21.07784846443865,20.8508178438704,20.917895269148147,2547909
2015-03-10,20.964336395263672,21.13977035348418,20.89725895961568,21.07269291783619,2415820
2015-03-11,20.628950119018555,20.9952966284703,20.57735125810675,20.964337311923217,5674903
2015-03-12,20.809541702270508,20.933376800179612,20.706346147547702,20.7682626158979,15372769
2015-03-13,20.737295150756836,20.87661093190486,20.675378706741604,20.809533523517107,3559936
2015-03-16,20.92821502685547,21.139767072698763,20.819858521099334,20.819858521099334,4224665
2015-03-17,21.026256561279297,21.18105098734278,20.783745149699246,20.928219803277905,3284777
2015-03-18,21.495786666870117,21.557705267275765,20.897248841112983,21.041723414185128,4586236
2015-03-19,21.279081344604492,21.655747523977325,21.279081344604492,21.418394989430794,3009398
2015-03-20,21.89825439453125,21.9292136963563,21.175879330111318,21.242956736795023,5352421
2015-03-23,21.887939453125,22.171729873946564,21.867299914024347,21.92921853132631,2891034
2015-03-24,21.908571243286133,21.99628817283478,21.69701712293409,21.8621312161311,4128590
2015-03-25,21.573184967041016,22.042728975031732,21.485468025807844,21.887934627115285,3547858
2015-03-26,21.593830108642578,21.73314592242523,21.47515383476909,21.521593880168883,4555273
2015-03-27,21.748620986938477,21.836337936792376,21.57834805197927,21.63510569696567,3531827
2015-03-30,22.60515022277832,22.610309026153185,21.846657003324975,21.965333254234263,6092802
2015-03-31,22.295564651489258,22.832184016152407,22.269764147351662,22.651591293230503,5029828
2015-04-01,22.496793746948242,22.574190926051333,22.078848547549974,22.264602209638976,4561641
2015-04-02,22.69802474975586,22.852819099569555,22.424554155429583,22.481313956741392,3991999
2015-04-06,23.007612228393555,23.110809896931315,22.754781182287623,22.91473648791729,4043275
